"Equipment_ID","Facility_Code","Type","Library_ID","Model","Manufacturer","Serial_Number","Power_Source","RefrigerAnt","CFC_Free","Gross_Refr_Volume","Net_Refr_Volume","Gross_Freezer_Volume","Net_Freezer_Volume","Year","Condition","Status","No_Monitor","Dial_Thermometer","Stem_Thermometer","Fridge_Tag","No_Spare_Parts","No_Finance","No_Fuel","Need_to_Board_Off","Days_Above_8","Days_Below_2"
"R-000172","02-83","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000281","03-58","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000438","01-8","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000457","01-14","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000537","01-54","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000356","03-105","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000400","03-128","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000830","04-45","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000953","05-10","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000561","01-65","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000627","01-99","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000752","04-10","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000759","04-12","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000783","04-23","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000846","04-52","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000906","04-82","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000938","05-2","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000954","05-10","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000993","05-30","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001012","05-37","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001052","05-62","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001365","06-86","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-001117","05-99","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001143","05-108","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001171","05-122","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001190","05-130","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001212","06-2","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001250","06-27","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001285","0498-0007","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001304","06-57","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001310","06-58","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001315","06-61","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001321","06-65","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000890","04-72","UREG","E390M","GR_245_K/E","ZERO",,"EK","NH3","Yes",107,18,20,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001404","06-107","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-001409","06-111","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000153","02-76","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000948","05-8","URAC","U003","DOMESTIC","BEKO",,"E",,"Yes",0,0,0,0,2003,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001438","06-121","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001440","06-123","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000681","01-120","IFAC","E003004","TFW_800","DOMETIC",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000682","01-120","IFAC","E003004","TFW_800","DOMETIC",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000683","01-120","IFAC","E003004","TFW_800","DOMETIC",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000409","03-132","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-000411","03-133","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-000413","03-134","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-000774","04-19","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_well","In_use",,,,,,,,,,
"R-000882","04-69","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_well","In_use",,,,,,,,,,
"R-000884","04-70","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_well","In_use",,,,,,,,,,
"R-000265","03-49","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2009,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000312","03-76","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000940","05-3","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_well","In_use",,,,,,,,,,
"R-001005","05-34","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_well","In_use",,,,,,,,,,
"R-001014","05-38","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_well","In_use",,,,,,,,,,
"R-001030","05-48","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-001085","05-82","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-001359","06-83","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-001361","06-84","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001401","06-105","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2002,"Working_well","In_use",,,,,,,,,,
"R-000051","02-25","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000052","02-26","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000079","02-37","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000330","03-89","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000321","03-83","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000736","04-1","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000977","05-21","URAC","U003","DOMESTIC","BEKO",,"E",,"Yes",0,0,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000404","03-129","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000406","03-131","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000408","03-132","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000412","03-134","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000593","01-79","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000773","04-19","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-000939","05-3","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001004","05-34","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001028","05-47","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001335","06-73","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000535","01-54","UREK","E387M","V_110_EK","SIBIR",,"EK","NH3","Yes",110,17,15,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000937","05-2","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001000","05-32","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000209","03-10","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001076","05-75","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001078","05-77","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001084","05-82","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001192","05-131","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2002,"Working_well","In_use",,,,,,,,,,
"R-001105","05-94","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Not_working","Not_in_use",,,,,,,,,,
"R-001219","06-5","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001272","06-41","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_well","In_use",,,,,,,,,,
"R-001290","06-48","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000539","01-54","CFEK","E395M","PF_230_IP_KE","ZERO",,"EK","NH3","Yes",0,0,230,144,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000337","03-92","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001282","0498-0007","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001283","0498-0007","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000754","04-10","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,1988,"Working_well","In_use",,,,,,,,,,
"R-001368","06-87","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Not_working","Not_in_use",,,,,,,,,,
"R-001380","06-94","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2003,"Working_well","In_use",,,,,,,,,,
"R-000357","03-105","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Not_working","Not_in_use",,,,,,,,,,
"R-000388","03-121","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Not_working","Not_in_use",,,,,,,,,,
"R-000389","03-122","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000472","01-22","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000636","01-103","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000737","04-2","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000766","04-15","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000780","04-22","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000910","04-83","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000540","01-55","UREK","E387M","V_110_EK","SIBIR",,"EK","NH3","Yes",110,17,15,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000378","03-118","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,1996,"Working_well","In_use",,,,,,,,,,
"R-000833","04-45","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000960","05-14","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Not_working","Not_in_use",,,,,,,,,,
"R-000964","05-16","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000981","05-23","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-001063","05-67","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001079","05-78","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-001178","05-124","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001182","05-127","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2003,"Working_well","In_use",,,,,,,,,,
"R-000131","02-61","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2010,"Working_well","In_use",,,,,,,,,,
"R-000134","02-63","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2010,"Working_well","In_use",,,,,,,,,,
"R-001436","06-119","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001294","06-51","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001300","06-54","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001311","06-59","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001399","06-104","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001405","06-108","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001398","06-103","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000201","03-5","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000270","03-53","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000279","03-58","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000351","03-101","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000702","01-130","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000713","01-132","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Not_working","Not_in_use",,,,,,,,,,
"R-000180","02-17","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2010,"Working_well","In_use",,,,,,,,,,
"R-001213","06-2","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Not_working","Not_in_use",,,,,,,,,,
"R-001284","0498-0007","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000004","02-70","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000082","02-39","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000174","02-83","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000249","03-36","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000292","03-64","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000395","03-125","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000402","03-128","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000536","01-54","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Not_working","Not_in_use",,,,,,,,,,
"R-000596","01-81","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000606","01-89","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000654","01-109","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000727","01-132","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2010,"Working_well","In_use",,,,,,,,,,
"R-000443","01-8","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000684","01-121","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000873","04-65","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000888","04-72","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000897","04-58","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000971","05-19","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Not_working","Not_in_use",,,,,,,,,,
"R-001154","05-111","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001251","06-27","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001252","06-28","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001270","06-40","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001323","06-65","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001390","06-98","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000478","01-25","IFAC","E003004","TFW_800","DOMETIC",,"E","R134A","Yes",0,0,247,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000835","04-45","IFAC","E003004","TFW_800","DOMETIC",,"E","R134A","Yes",0,0,247,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001221","06-5","IFAC","E003004","TFW_800","DOMETIC",,"E","R134A","Yes",0,0,247,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000001","02-68","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000074","02-34","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000251","03-37","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000319","03-82","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000348","03-100","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Not_working","Not_in_use",,,,,,,,,,
"R-000585","01-74","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000603","01-86","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000620","01-96","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000984","05-24","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001261","06-35","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001303","06-56","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000016","02-2","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001008","05-36","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000037","02-16","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000189","02-40","ILR","E3111M","TCW_2000_AC","DOMETIC",,"E","R134A","Yes",118,60,42,0,2010,"Working_well","In_use",,,,,,,,,,
